movie_id,title,overview,release_date,runtime,vote_average,vote_count,popularity,original_language,director,top_cast
190955,Blood Ties,"Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.",2013-08-22,128.0,6.0,171,12.756344,en,Guillaume Canet,"Clive Owen, Billy Crudup, Marion Cotillard"
5123,August Rush,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.",2007-11-21,114.0,7.1,797,29.533437,en,Kirsten Sheridan,"Freddie Highmore, Keri Russell, Jonathan Rhys Meyers"
4518,Elizabeth,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",1998-09-13,124.0,7.1,334,14.179538,en,Shekhar Kapur,"Cate Blanchett, Geoffrey Rush, Christopher Eccleston"
11932,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",1998-10-16,89.0,5.5,350,14.340095,en,Ronny Yu,"Ed Gale, Jennifer Tilly, Brad Dourif"
11165,Tora! Tora! Tora!,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",1970-01-26,144.0,6.9,147,9.795985,en,Richard Fleischer,"Martin Balsam, Sô Yamamura, Joseph Cotten"
6116,Spice World,"The film follows the Spice Girls and their entourage (mostly fictional characters) - manager Clifford, his assistant Deborah, filmmaker Piers (who is trying to shoot a documentary on ""the real Spice Girls"") and others in their everyday life.",1997-12-19,93.0,4.7,123,6.889437,en,Bob Spiers,"Victoria Beckham, Melanie Brown, Emma Bunton"
57431,The Sitter,"Noah, is not your typical entertain-the-kids-no-matter-how-boring-it-is kind of sitter. He's reluctant to take a sitting gig; he'd rather, well, be doing anything else, especially if it involves slacking. When Noah is watching the neighbor's kid he gets a booty call from his girlfriend in the city. To hook up with her, Noah takes to the streets, but his urban adventure spins out of control as he finds himself on the run from a maniacal drug lord.",2011-12-09,81.0,5.4,325,19.428994,en,David Gordon Green,"Sam Rockwell, Jonah Hill, Max Records"
21724,Dance Flick,"Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.",2009-05-22,83.0,4.7,71,7.326034,en,Damien Dante Wayans,"Shoshana Bush, Damon Wayans Jr., Essence Atkins"
278,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",1994-09-23,142.0,8.5,8205,136.747729,en,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton"
9290,Crocodile Dundee in Los Angeles,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",2001-04-12,92.0,4.7,146,6.081772,en,Simon Wincer,"Paul Hogan, Linda Kozlowski, Jere Burns"
11543,Kingpin,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naïve hit the circuit intent on settling an old score with Big Ern.",1996-07-04,113.0,6.7,244,17.329269,en,Bobby Farrelly,"Woody Harrelson, Randy Quaid, Vanessa Angel"
284536,The Gambler,"Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance.",2014-12-25,111.0,5.7,543,22.622453,en,Rupert Wyatt,"Mark Wahlberg, John Goodman, Brie Larson"
152737,August: Osage County,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them.",2013-12-26,121.0,6.9,483,20.561682,en,John Wells,"Meryl Streep, Julia Roberts, Chris Cooper"
13374,Ice Princess,"With the help of her coach, her parents, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.",2005-03-17,98.0,5.9,185,13.288177,en,Tim Fywell,"Michelle Trachtenberg, Joan Cusack, Amy Stewart"
8976,A Lot Like Love,"On a flight from Los Angeles to New York, Oliver and Emily make a connection, only to decide that they are poorly suited to be together. Over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers?",2005-04-22,107.0,6.5,318,19.212552,en,Nigel Cole,"Ashton Kutcher, Amanda Peet, Aimee Garcia"
319888,Eddie the Eagle,"Inspired by true events, Eddie the Eagle is a feel-good story about Michael ""Eddie"" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",2016-02-26,106.0,7.2,661,29.365851,en,Dexter Fletcher,"Taron Egerton, Hugh Jackman, Christopher Walken"
9469,He Got Game,A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.,1998-05-01,136.0,6.7,134,10.232599,en,Spike Lee,"Denzel Washington, Ray Allen, Milla Jovovich"
1909,Don Juan DeMarco,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",1994-10-01,97.0,6.2,183,8.870614,en,Jeremy Leven,"Johnny Depp, Marlon Brando, Faye Dunaway"
22971,Dear John,Sergeant John Tyree is home on a 2 week leave from Germany. He meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off the pier. John falls in love with Savannah who is a student on spring break helping build a house for Habitat for Humanity. A romance occurs and Savannah falls deeply in love with John. She promises to write John overseas until he returns.,2010-02-04,115.0,6.6,1262,19.402816,en,Lasse Hallström,"Amanda Seyfried, Channing Tatum, Henry Thomas"
34813,The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",2010-04-23,97.0,6.2,515,24.903418,en,Sylvain White,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans"
46261,Don't Be Afraid of the Dark,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,2010-11-06,99.0,5.4,341,14.562197,en,Troy Nixey,"Katie Holmes, Guy Pearce, Bailee Madison"
10431,War,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",2007-08-24,103.0,6.0,414,18.896239,en,Philip G. Atwell,"Jet Li, Jason Statham, John Lone"
8051,Punch-Drunk Love,A beleaguered small-business owner gets a harmonium and embarks on a romantic journey with a mysterious woman.,2002-10-25,95.0,6.9,530,15.960916,en,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman"
9352,EuroTrip,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",2004-02-20,93.0,6.5,656,25.848003,en,Jeff Schaffer,"Scott Mechlowicz, Jacob Pitts, Michelle Trachtenberg"
10167,Half Past Dead,This movie tells the story of a man who goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.,2002-11-15,98.0,4.6,82,6.337063,en,Don Michael Paul,"Steven Seagal, Morris Chestnut, Ja Rule"
18147,Unaccompanied Minors,Five disparate kids snowed in at the airport on Christmas Eve learn some lessons about friendship when they launch a bid to get back to their families and outsmart a disgruntled airport official who wants to keep them grounded.,2006-12-08,90.0,5.4,66,10.006282,en,Paul Feig,"Lewis Black, Wilmer Valderrama, Tyler James Williams"
17170,"Bright Lights, Big City","A young kid from Kansas moves to New York to work on a magazine. He gets caught up in the world of drink and drugs, and starts a steady decline. The only hope is the cousin of one of his drinking partners, can she pull him through it ?",1988-04-01,107.0,4.7,28,2.753501,en,James Bridges,"Michael J. Fox, Kiefer Sutherland, Phoebe Cates"
